ROUTE,STEP,STEP DESCRIPTION,AREA,TOOLGROUP,PROCESSING UNIT,PROCESSINGTIME DISTRIBUTION,MEAN,OFFSET,PT UNITS,CASCADING INTERVAL,C Units,BATCH MINIMUM,BATCH MAXIMUM,SETUP,WHEN,SETUP DISTRIBUTION,SETUP TIME,OFFSET.1,ST UNITS,STEP FOR LTL DEDICATION,REWORK PROBABILITY in %,R UNIT,STEP FOR REWORK,PROCESSING PROBABILITY in % (Sampling),STEP FOR CRITICAL QUEUE TIME,CQT,CQTUNITS
Route_Product_8,20,023_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.002,0.05,min,0.7515,min,,,,,,,,,,,,,,,,
Route_Product_8,21,024_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.978,0.05,min,0.7335,min,,,,,,,,,,,,,,,,
Route_Product_8,22,025_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,18.906,0.95,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_8,23,026_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,19.374,0.97,min,,,,,,,,,,,,,,,57.0,,,
Route_Product_8,24,027_Diffusion,Diffusion,Diffusion_FE_44,Batch,uniform,349.992,17.5,min,,,100.0,125.0,,,,,,,,,,,,,,
Route_Product_8,25,028_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,6.372,0.32,min,,,,,,,,,,,,,,,51.0,,,
Route_Product_8,26,029_Dry_Etch,Dry_Etch,DE_FE_51,Lot,uniform,72.492,3.62,min,,,,,,,,,,,,,,,,,,
Route_Product_8,27,030_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,84.336,4.22,min,,,,,,,,,,,,,,,,,,
Route_Product_8,28,031_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.93,0.05,min,0.6975,min,,,,,,,,,,,,,,,,
Route_Product_8,29,032_Wet_Etch,Wet_Etch,WE_FE_83,Wafer,uniform,0.948,0.05,min,0.711,min,,,,,,,,,,,,,,,,
Route_Product_8,30,034_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,1.14,0.06,min,0.855,min,,,,,,,,,,,,,,,,
Route_Product_8,31,072_Litho,Litho,Litho_FE_98,Wafer,uniform,1.464,0.07,min,,,,,,,,,,,,,,,,,,
Route_Product_8,32,073_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,17.91,0.9,min,,,,,,,,,,,,,,,47.0,,,
Route_Product_8,33,074_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,20.634,1.03,min,,,,,,,,,,,,1.7,lot,31.0,100.0,,,
Route_Product_8,34,075_Implant,Implant,Implant_128,Wafer,uniform,0.816,0.04,min,0.612,min,,,SU128_1,need,,,,,,,,,,,,
Route_Product_8,35,076_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,77.358,3.87,min,,,,,,,,,,,,,,,,,,
Route_Product_8,36,077_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.08,0.05,min,0.81,min,,,,,,,,,,,,,,,,
Route_Product_8,37,078_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.708,0.04,min,0.531,min,,,,,,,,,,,,,,,,
Route_Product_8,38,086_Litho,Litho,Litho_FE_111,Wafer,uniform,2.772,0.14,min,,,,,,,,,,,67.0,,,,,,,
Route_Product_8,39,087_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,28.422,1.42,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_8,40,088_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,23.172,1.16,min,,,,,,,,,,,,1.0,lot,38.0,41.0,,,
Route_Product_8,41,089_Implant,Implant,Implant_132,Wafer,uniform,1.32,0.07,min,0.99,min,,,SU132_2,need,,,,,,,,,,,,
Route_Product_8,42,090_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,137.484,6.87,min,,,,,,,,,,,,,,,,,,
Route_Product_8,43,091_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.912,0.05,min,0.684,min,,,,,,,,,,,,,,,,
Route_Product_8,44,121_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,2.67,0.13,min,,,,,SU121_8,need,constant,8.0,,min,,,,,,,,
Route_Product_8,45,122_Litho,Litho,Litho_FE_92,Wafer,uniform,3.066,0.15,min,,,,,,,,,,,231.0,,,,,,,
Route_Product_8,46,123_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,9.924,0.5,min,,,,,,,,,,,,,,,31.0,,,
Route_Product_8,47,124_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,23.598,1.18,min,,,,,,,,,,,,,,,42.0,,,
Route_Product_8,48,125_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,25.29,1.26,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_8,49,126_Implant,Implant,Implant_128,Wafer,uniform,1.32,0.07,min,0.99,min,,,SU128_1,need,,,,,,,,,,,,
Route_Product_8,50,127_Dry_Etch,Dry_Etch,DE_FE_71,Lot,uniform,99.978,5.0,min,,,,,,,,,,,,,,,,,,
Route_Product_8,51,128_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,150.15,7.51,min,,,,,,,,,,,,,,,,,,
Route_Product_8,52,129_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,27.834,1.39,min,,,,,,,,,,,,,,,58.0,,,
Route_Product_8,53,130_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.936,0.05,min,0.702,min,,,,,,,,,,,,,,,,
Route_Product_8,54,131_Wet_Etch,Wet_Etch,WE_FE_83,Wafer,uniform,0.708,0.04,min,0.531,min,,,,,,,,,,,,,,,,
Route_Product_8,55,132_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,1.146,0.06,min,0.8595,min,,,,,,,,,,,,,,,,
Route_Product_8,56,133_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,9.144,0.46,min,,,,,,,,,,,,,,,52.0,,,
Route_Product_8,57,134_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,2.898,0.14,min,,,,,SU134_8,need,constant,8.0,,min,,,,,,,,
Route_Product_8,58,135_Litho,Litho,Litho_FE_92,Wafer,uniform,2.55,0.13,min,,,,,,,,,,,,,,,,,,
Route_Product_8,59,136_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,27.864,1.39,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_8,60,137_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,28.926,1.45,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_8,61,138_Dry_Etch,Dry_Etch,DE_FE_71,Lot,uniform,170.784,8.54,min,,,,,,,,,,,,,,,,,,
Route_Product_8,62,139_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.062,0.05,min,0.7965,min,,,,,,,,,,,,,,,,
Route_Product_8,63,140_Wet_Etch,Wet_Etch,WE_FE_83,Wafer,uniform,0.9,0.05,min,0.675,min,,,,,,,,,,,,,,,,
Route_Product_8,64,141_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.96,0.05,min,0.72,min,,,,,,,,,,,,,,,,
Route_Product_8,65,142_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,8.016,0.4,min,,,,,,,,,,,,,,,50.0,,,
Route_Product_8,66,185_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,2.928,0.15,min,,,,,SU185_8,need,constant,8.0,,min,,,,,,,,
Route_Product_8,67,186_Litho,Litho,Litho_FE_111,Wafer,uniform,3.114,0.16,min,,,,,,,,,,,,,,,,,,
Route_Product_8,68,187_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,27.186,1.36,min,,,,,,,,,,,,,,,33.0,,,
Route_Product_8,69,188_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,29.478,1.47,min,,,,,,,,,,,,,,,44.0,,,
Route_Product_8,70,189_Dry_Etch,Dry_Etch,DE_FE_51,Lot,uniform,126.0,6.3,min,,,,,,,,,,,,,,,,,,
Route_Product_8,71,190_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.882,0.04,min,0.6615,min,,,,,,,,,,,,,,,,
Route_Product_8,72,191_Implant,Implant,Implant_128,Wafer,uniform,0.888,0.04,min,0.666,min,,,SU128_2,need,,,,,,,,,,,,
Route_Product_8,73,192_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,154.458,7.72,min,,,,,,,,,,,,,,,,,,
Route_Product_8,74,193_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,13.818,0.69,min,,,,,,,,,,,,,,,54.0,,,
Route_Product_8,75,194_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.882,0.04,min,0.6615,min,,,,,,,,,,,,,,,,
Route_Product_8,76,195_Implant,Implant,Implant_128,Wafer,uniform,1.116,0.06,min,0.837,min,,,SU128_1,need,,,,,,,,,,,,
Route_Product_8,77,196_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.978,0.05,min,0.7335,min,,,,,,,,,,,,,,,,
Route_Product_8,78,197_Implant,Implant,Implant_91,Wafer,uniform,1.236,0.06,min,0.927,min,,,SU91_3,need,,,,,,,,,,,,
Route_Product_8,79,198_Diffusion,Diffusion,Diffusion_FE_100,Batch,uniform,389.094,19.45,min,,,125.0,150.0,,,,,,,,,,,,,,
Route_Product_8,80,199_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,7.8,0.39,min,,,,,,,,,,,,,,,33.0,,,
Route_Product_8,81,200_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,22.704,1.14,min,,,,,,,,,,,,,,,55.0,,,
Route_Product_8,82,201_Diffusion,Diffusion,Diffusion_FE_122,Batch,uniform,522.816,26.14,min,,,125.0,150.0,,,,,,,,,,,,,,
Route_Product_8,83,203_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,1.098,0.05,min,0.8235,min,,,,,,,,,,,,,,84.0,2.0,hr
Route_Product_8,84,204_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,2.778,0.14,min,,,,,,,,,,,,,,,,,,
Route_Product_8,85,205_Dry_Etch,Dry_Etch,DE_FE_51,Lot,uniform,172.998,8.65,min,,,,,,,,,,,,,,,,,,
Route_Product_8,86,206_Implant,Implant,Implant_74,Wafer,uniform,0.822,0.04,min,0.6165,min,,,,,,,,,,,,,,,,
Route_Product_8,87,207_Delay,Delay_32,Delay_32,Lot,uniform,120.0,6.0,min,,,,,,,,,,,,,,,,,,
Route_Product_8,88,208_Implant,Implant,Implant_128,Wafer,uniform,0.978,0.05,min,0.7335,min,,,SU128_2,need,,,,,,,,,,,,
Route_Product_8,89,209_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,6.234,0.31,min,,,,,,,,,,,,,,,52.0,,,
Route_Product_8,90,211_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,104.298,5.21,min,,,,,,,,,,,,,,,,91.0,1.0,hr
Route_Product_8,91,212_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.852,0.04,min,0.639,min,,,,,,,,,,,,,,,,
Route_Product_8,92,213_Implant,Implant,Implant_91,Wafer,uniform,0.786,0.04,min,0.5895,min,,,SU91_3,need,,,,,,,,,,,,
Route_Product_8,93,214_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.678,0.03,min,0.5085,min,,,,,,,,,,,,,,,,
Route_Product_8,94,215_Dry_Etch,Dry_Etch,DE_FE_62,Lot,uniform,169.656,8.48,min,,,,,,,,,,,,,,,,,,
Route_Product_8,95,216_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,73.506,3.68,min,,,,,,,,,,,,,,,,,,
Route_Product_8,96,217_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,6.168,0.31,min,,,,,,,,,,,,,,,34.0,,,
Route_Product_8,97,218_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.098,0.05,min,0.8235,min,,,,,,,,,,,,,,,,
Route_Product_8,98,219_Delay,Delay_32,Delay_32,Lot,uniform,180.0,9.0,min,,,,,,,,,,,,,,,,,,
Route_Product_8,99,220_Diffusion,Diffusion,Diffusion_FE_101,Batch,uniform,449.862,22.49,min,,,125.0,150.0,,,,,,,,,,,,,,
Route_Product_8,100,221_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,115.812,5.79,min,,,,,,,,,,,,,,,,,,
Route_Product_8,101,222_Implant,Implant,Implant_91,Wafer,uniform,0.936,0.05,min,0.702,min,,,SU91_3,need,,,,,,,,,,,,
Route_Product_8,102,223_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.906,0.05,min,0.6795,min,,,,,,,,,,,,,,,,
Route_Product_8,103,224_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,1.86,0.09,min,,,,,SU224_8,need,constant,8.0,,min,,,,,,,,
Route_Product_8,104,225_Litho,Litho,Litho_FE_111,Wafer,uniform,2.946,0.15,min,,,,,,,,,,,,,,,,,,
Route_Product_8,105,226_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,26.682,1.33,min,,,,,,,,,,,,,,,30.0,,,
Route_Product_8,106,227_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,20.442,1.02,min,,,,,,,,,,,,,,,40.0,,,
Route_Product_8,107,228_Dry_Etch,Dry_Etch,DE_FE_51,Lot,uniform,125.964,6.3,min,,,,,,,,,,,,,,,,,,
Route_Product_8,108,229_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.822,0.04,min,0.6165,min,,,,,,,,,,,,,,,,
Route_Product_8,109,230_Implant,Implant,Implant_128,Wafer,uniform,1.116,0.06,min,0.837,min,,,SU128_2,need,,,,,,,,,,,,
Route_Product_8,110,231_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,107.874,5.39,min,,,,,,,,,,,,,,,,,,
Route_Product_8,111,232_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.906,0.05,min,0.6795,min,,,,,,,,,,,,,,,,
Route_Product_8,112,233_Delay,Delay_32,Delay_32,Lot,uniform,180.0,9.0,min,,,,,,,,,,,,,,,,,,
Route_Product_8,113,234_Def_Met,Def_Met,DefMet_FE_10,Lot,uniform,5.202,0.26,min,,,,,,,,,,,,,,,54.0,,,
Route_Product_8,114,236_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.72,0.04,min,0.54,min,,,,,,,,,,,,,,,,
Route_Product_8,115,237_Delay,Delay_32,Delay_32,Lot,uniform,180.0,9.0,min,,,,,,,,,,,,,,,,,,
Route_Product_8,116,238_Dry_Etch,Dry_Etch,DE_FE_53,Lot,uniform,164.232,8.21,min,,,,,,,,,,,,,,,,,,
Route_Product_8,117,239_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,1.014,0.05,min,0.7605,min,,,,,,,,,,,,,,,,
Route_Product_8,118,240_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.822,0.04,min,0.6165,min,,,,,,,,,,,,,,,,
Route_Product_8,119,241_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.72,0.04,min,0.54,min,,,,,,,,,,,,,,,,
Route_Product_8,120,242_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,8.124,0.41,min,,,,,,,,,,,,,,,40.0,,,
Route_Product_8,121,243_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,9.306,0.47,min,,,,,,,,,,,,,,,35.0,,,
Route_Product_8,122,244_Delay,Delay_32,Delay_32,Lot,uniform,180.0,9.0,min,,,,,,,,,,,,,,,,,,
Route_Product_8,123,246_Delay,Delay_32,Delay_32,Lot,uniform,120.0,6.0,min,,,,,,,,,,,,,,,,,,
Route_Product_8,124,247_Wet_Etch,Wet_Etch,WE_FE_47,Wafer,uniform,0.726,0.04,min,0.5445,min,,,,,,,,,,,,,,,,
Route_Product_8,125,248_Implant,Implant,EPI_36,Wafer,uniform,0.87,0.04,min,0.6525,min,,,,,,,,,,,,,,,,
Route_Product_8,126,249_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,6.066,0.3,min,,,,,,,,,,,,,,,34.0,,,
Route_Product_8,127,250_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,8.214,0.41,min,,,,,,,,,,,,,,,35.0,,,
Route_Product_8,128,251_Delay,Delay_32,Delay_32,Lot,uniform,180.0,9.0,min,,,,,,,,,,,,,,,,,,
Route_Product_8,129,252_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.78,0.04,min,0.585,min,,,,,,,,,,,,,,,,
Route_Product_8,130,253_Def_Met,Def_Met,DefMet_FE_10,Lot,uniform,9.072,0.45,min,,,,,,,,,,,,,,,55.0,,,
Route_Product_8,131,255_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.152,0.06,min,0.864,min,,,,,,,,,,,,,,,,
Route_Product_8,132,256_Diffusion,Diffusion,Diffusion_FE_101,Batch,uniform,536.202,26.81,min,,,125.0,150.0,,,,,,,,,,,,,,
Route_Product_8,133,257_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,157.656,7.88,min,,,,,,,,,,,,,,,,,,
Route_Product_8,134,258_Implant,Implant,Implant_91,Wafer,uniform,1.266,0.06,min,0.9495,min,,,SU91_1,need,,,,,,,,,,,,
Route_Product_8,135,259_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,1.098,0.05,min,0.8235,min,,,,,,,,,,,,,,,,
Route_Product_8,136,260_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,2.958,0.15,min,,,,,,,,,,,,,,,,,,
Route_Product_8,137,261_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,19.434,0.97,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_8,138,262_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,28.632,1.43,min,,,,,,,,,,,,,,,22.0,,,
Route_Product_8,139,263_Dry_Etch,Dry_Etch,DE_FE_51,Lot,uniform,161.736,8.09,min,,,,,,,,,,,,,,,,,,
Route_Product_8,140,264_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.888,0.04,min,0.666,min,,,,,,,,,,,,,,,,
Route_Product_8,141,267_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,26.04,1.3,min,,,,,,,,,,,,,,,59.0,,,
Route_Product_8,142,269_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.726,0.04,min,0.5445,min,,,,,,,,,,,,,,,,
Route_Product_8,143,270_Dry_Etch,Dry_Etch,DE_FE_58,Lot,uniform,88.44,4.42,min,,,,,,,,,,,,,,,,,,
Route_Product_8,144,271_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,7.626,0.38,min,,,,,,,,,,,,,,,33.0,,,
Route_Product_8,145,272_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,8.976,0.45,min,,,,,,,,,,,,,,,38.0,,,
Route_Product_8,146,273_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.606,0.03,min,0.4545,min,,,,,,,,,,,,,,,,
Route_Product_8,147,274_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.714,0.04,min,0.5355,min,,,,,,,,,,,,,,,,
Route_Product_8,148,275_Delay,Delay_32,Delay_32,Lot,uniform,240.0,12.0,min,,,,,,,,,,,,,,,,,,
Route_Product_8,149,277_Wet_Etch,Wet_Etch,WE_FE_47,Wafer,uniform,1.158,0.06,min,0.8685,min,,,,,,,,,,,,,,156.0,8.0,hr
Route_Product_8,150,278_Implant,Implant,EPI_38,Wafer,uniform,1.068,0.05,min,0.801,min,,,,,,,,,,,,,,,,
Route_Product_8,151,279_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,5.154,0.26,min,,,,,,,,,,,,,,,30.0,,,
Route_Product_8,152,280_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,7.818,0.39,min,,,,,,,,,,,,,,,37.0,,,
Route_Product_8,153,281_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.122,0.06,min,0.8415,min,,,,,,,,,,,,,,,,
Route_Product_8,154,282_Implant,Implant,Implant_119,Wafer,uniform,1.158,0.06,min,0.8685,min,,,SU282,need,constant,15.0,,min,,,,,,,,
Route_Product_8,155,283_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,1.044,0.05,min,0.783,min,,,,,,,,,,,,,,,,
Route_Product_8,156,284_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.684,0.03,min,0.513,min,,,,,,,,,,,,,,,,
Route_Product_8,157,286_Dielectric,Dielectric,Dielectric_FE_29,Lot,uniform,46.536,2.33,min,,,,,,,,,,,,,,,,164.0,16.0,hr
Route_Product_8,158,287_Implant,Implant,Implant_90,Wafer,uniform,1.392,0.07,min,1.044,min,,,SU287,need,constant,15.0,,min,,,,,,,,
Route_Product_8,159,288_Dry_Etch,Dry_Etch,DE_FE_62,Lot,uniform,168.774,8.44,min,,,,,,,,,,,,,,,,,,
Route_Product_8,160,289_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,134.934,6.75,min,,,,,,,,,,,,,,,,,,
Route_Product_8,161,290_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.642,0.03,min,0.4815,min,,,,,,,,,,,,,,,,
Route_Product_8,162,291_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,28.692,1.43,min,,,,,,,,,,,,,,,53.0,,,
Route_Product_8,163,292_Dielectric,Dielectric,Dielectric_FE_31,Lot,uniform,37.26,1.86,min,,,,,,,,,,,,,,,,,,
Route_Product_8,164,293_Dielectric,Dielectric,Dielectric_FE_112,Lot,uniform,54.312,2.72,min,,,,,,,,,,,,,,,,,,
Route_Product_8,165,294_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,6.36,0.32,min,,,,,,,,,,,,,,,40.0,,,
Route_Product_8,166,296_Litho,Litho,LithoTrack_FE_96,Wafer,uniform,1.824,0.09,min,,,,,,,,,,,,,,,,171.0,24.0,hr
Route_Product_8,167,297_Diffusion,Diffusion,Diffusion_FE_126,Batch,uniform,474.396,23.72,min,,,100.0,125.0,,,,,,,,,,,,,,
Route_Product_8,168,298_Dielectric,Dielectric,Dielectric_FE_31,Lot,uniform,36.396,1.82,min,,,,,,,,,,,,,,,,,,
Route_Product_8,169,299_Planar,Planar,Planar_FE_79,Lot,uniform,63.48,3.17,min,44.436,min,,,,,,,,,,,,,,,,
Route_Product_8,170,300_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.666,0.03,min,0.4995,min,,,,,,,,,,,,,,,,
Route_Product_8,171,301_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.14,0.06,min,0.855,min,,,,,,,,,,,,,,,,
Route_Product_8,172,303_Delay,Delay_32,Delay_32,Lot,uniform,180.0,9.0,min,,,,,,,,,,,,,,,,,,
Route_Product_8,173,304_Dry_Etch,Dry_Etch,DE_FE_62,Lot,uniform,145.002,7.25,min,,,,,,,,,,,,,,,,,,
Route_Product_8,174,305_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.858,0.04,min,0.6435,min,,,,,,,,,,,,,,,,
Route_Product_8,175,306_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,6.018,0.3,min,,,,,,,,,,,,,,,38.0,,,
Route_Product_8,176,307_Def_Met,Def_Met,DefMet_FE_10,Lot,uniform,29.496,1.47,min,,,,,,,,,,,,,,,55.0,,,
Route_Product_8,177,308_Delay,Delay_32,Delay_32,Lot,uniform,120.0,6.0,min,,,,,,,,,,,,,,,,,,
Route_Product_8,178,309_Implant,Implant,Implant_128,Wafer,uniform,0.864,0.04,min,0.648,min,,,SU128_3,need,,,,,,,,,,,,
Route_Product_8,179,310_Dielectric,Dielectric,Dielectric_FE_112,Lot,uniform,50.226,2.51,min,,,,,,,,,,,,,,,,,,
Route_Product_8,180,311_Dry_Etch,Dry_Etch,DE_FE_59,Lot,uniform,69.408,3.47,min,,,,,,,,,,,,,,,,,,
Route_Product_8,181,313_Dry_Etch,Dry_Etch,DE_FE_62,Lot,uniform,63.12,3.16,min,,,,,,,,,,,,,,,,,,
