ROUTE,STEP,STEP DESCRIPTION,AREA,TOOLGROUP,PROCESSING UNIT,PROCESSINGTIME DISTRIBUTION,MEAN,OFFSET,PT UNITS,CASCADING INTERVAL,C Units,BATCH MINIMUM,BATCH MAXIMUM,SETUP,WHEN,SETUP DISTRIBUTION,SETUP TIME,OFFSET.1,ST UNITS,STEP FOR LTL DEDICATION,REWORK PROBABILITY in %,R UNIT,STEP FOR REWORK,PROCESSING PROBABILITY in % (Sampling),STEP FOR CRITICAL QUEUE TIME,CQT,CQTUNITS
Route_Product_1,18,021_Dry_Etch,Dry_Etch,DE_FE_1,Lot,uniform,135.234,6.76,min,,,,,,,,,,,,,,,,,,
Route_Product_1,19,022_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,162.798,8.14,min,,,,,,,,,,,,,,,,,,
Route_Product_1,20,023_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.002,0.05,min,0.7515,min,,,,,,,,,,,,,,,,
Route_Product_1,21,024_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.978,0.05,min,0.7335,min,,,,,,,,,,,,,,,,
Route_Product_1,22,025_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,18.906,0.95,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_1,23,026_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,19.374,0.97,min,,,,,,,,,,,,,,,57.0,,,
Route_Product_1,24,027_Diffusion,Diffusion,Diffusion_FE_44,Batch,uniform,349.992,17.5,min,,,100.0,125.0,,,,,,,,,,,,,,
Route_Product_1,25,028_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,6.372,0.32,min,,,,,,,,,,,,,,,51.0,,,
Route_Product_1,26,029_Dry_Etch,Dry_Etch,DE_FE_51,Lot,uniform,72.492,3.62,min,,,,,,,,,,,,,,,,,,
Route_Product_1,27,030_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,84.336,4.22,min,,,,,,,,,,,,,,,,,,
Route_Product_1,28,031_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.93,0.05,min,0.6975,min,,,,,,,,,,,,,,,,
Route_Product_1,29,032_Wet_Etch,Wet_Etch,WE_FE_83,Wafer,uniform,0.948,0.05,min,0.711,min,,,,,,,,,,,,,,,,
Route_Product_1,30,034_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,1.14,0.06,min,0.855,min,,,,,,,,,,,,,,31.0,2.0,hr
Route_Product_1,31,035_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,2.784,0.14,min,,,,,,,,,,,,,,,,,,
Route_Product_1,32,036_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,1.692,0.08,min,,,,,SU036_1,need,constant,8.0,,min,,,,,,,,
Route_Product_1,33,037_Litho,Litho,Litho_FE_92,Wafer,uniform,2.226,0.11,min,,,,,,,,,,,,,,,,,,
Route_Product_1,34,038_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,16.902,0.85,min,,,,,,,,,,,,,,,30.0,,,
Route_Product_1,35,039_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,21.306,1.07,min,,,,,,,,,,,,,,,49.0,,,
Route_Product_1,36,041_Dry_Etch,Dry_Etch,DE_FE_71,Lot,uniform,164.082,8.2,min,,,,,,,,,,,,,,,,37.0,1.0,hr
Route_Product_1,37,042_Wet_Etch,Wet_Etch,WE_FE_41,Wafer,uniform,0.906,0.05,min,0.6795,min,,,,,,,,,,,,,,,,
Route_Product_1,38,045_Dry_Etch,Dry_Etch,DE_FE_71,Lot,uniform,80.958,4.05,min,,,,,,,,,,,,,,,,,,
Route_Product_1,39,046_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.84,0.04,min,0.63,min,,,,,,,,,,,,,,,,
Route_Product_1,40,047_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,9.744,0.49,min,,,,,,,,,,,,,,,53.0,,,
Route_Product_1,41,048_Delay,Delay_32,Delay_32,Lot,uniform,180.0,9.0,min,,,,,,,,,,,,,,,,,,
Route_Product_1,42,049_Dry_Etch,Dry_Etch,DE_FE_54,Lot,uniform,97.818,4.89,min,,,,,,,,,,,,,,,,,,
Route_Product_1,43,050_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,105.036,5.25,min,,,,,,,,,,,,,,,,,,
Route_Product_1,44,051_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.792,0.04,min,0.594,min,,,,,,,,,,,,,,,,
Route_Product_1,45,052_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,20.67,1.03,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_1,46,053_Def_Met,Def_Met,DefMet_FE_34,Lot,uniform,25.224,1.26,min,,,,,,,,,,,,,,,56.0,,,
Route_Product_1,47,054_Delay,Delay_32,Delay_32,Lot,uniform,240.0,12.0,min,,,,,,,,,,,,,,,,,,
Route_Product_1,48,055_Wet_Etch,Wet_Etch,WE_FE_8,Wafer,uniform,1.086,0.05,min,0.8145,min,,,,,,,,,,,,,,,,
Route_Product_1,49,056_Wet_Etch,Wet_Etch,WE_FE_83,Wafer,uniform,0.96,0.05,min,0.72,min,,,,,,,,,,,,,,,,
Route_Product_1,50,057_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,29.298,1.46,min,,,,,,,,,,,,,,,56.0,,,
Route_Product_1,51,058_Dielectric,Dielectric,Dielectric_FE_112,Lot,uniform,35.928,1.8,min,,,,,,,,,,,,,,,,,,
Route_Product_1,52,059_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.936,0.05,min,0.702,min,,,,,,,,,,,,,,,,
Route_Product_1,53,060_Dielectric,Dielectric,Dielectric_FE_112,Lot,uniform,44.94,2.25,min,,,,,,,,,,,,,,,,,,
Route_Product_1,54,061_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.08,0.05,min,0.81,min,,,,,,,,,,,,,,,,
Route_Product_1,55,062_Dielectric,Dielectric,Dielectric_FE_112,Lot,uniform,33.324,1.67,min,,,,,,,,,,,,,,,,,,
Route_Product_1,56,063_Planar,Planar,Planar_FE_79,Lot,uniform,77.07,3.85,min,53.949,min,,,,,,,,,,,,,,,,
Route_Product_1,57,064_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.194,0.06,min,0.8955,min,,,,,,,,,,,,,,,,
Route_Product_1,58,065_Litho,Litho,Litho_FE_111,Wafer,uniform,1.92,0.1,min,,,,,,,,,,,79.0,,,,,,,
Route_Product_1,59,066_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,24.606,1.23,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_1,60,067_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,20.196,1.01,min,,,,,,,,,,,,,,,23.0,,,
Route_Product_1,61,068_Implant,Implant,Implant_132,Wafer,uniform,1.05,0.05,min,0.7875,min,,,SU132_3,need,,,,,,,,,,,,
Route_Product_1,62,069_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,155.718,7.79,min,,,,,,,,,,,,,,,,,,
Route_Product_1,63,070_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.068,0.05,min,0.801,min,,,,,,,,,,,,,,,,
Route_Product_1,64,071_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,1.128,0.06,min,0.846,min,,,,,,,,,,,,,,,,
Route_Product_1,65,072_Litho,Litho,Litho_FE_98,Wafer,uniform,1.464,0.07,min,,,,,,,,,,,,,,,,,,
Route_Product_1,66,073_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,17.91,0.9,min,,,,,,,,,,,,,,,47.0,,,
Route_Product_1,67,074_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,20.634,1.03,min,,,,,,,,,,,,1.7,lot,65.0,100.0,,,
Route_Product_1,68,075_Implant,Implant,Implant_128,Wafer,uniform,0.816,0.04,min,0.612,min,,,SU128_1,need,,,,,,,,,,,,
Route_Product_1,69,076_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,77.358,3.87,min,,,,,,,,,,,,,,,,,,
Route_Product_1,70,077_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.08,0.05,min,0.81,min,,,,,,,,,,,,,,,,
Route_Product_1,71,078_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.708,0.04,min,0.531,min,,,,,,,,,,,,,,,,
Route_Product_1,72,079_Litho,Litho,Litho_FE_98,Wafer,uniform,3.3,0.17,min,,,,,,,,,,,,,,,,,,
Route_Product_1,73,080_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,22.854,1.14,min,,,,,,,,,,,,,,,17.0,,,
Route_Product_1,74,081_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,16.452,0.82,min,,,,,,,,,,,,,,,19.0,,,
Route_Product_1,75,082_Implant,Implant,Implant_132,Wafer,uniform,1.062,0.05,min,0.7965,min,,,SU132_1,need,,,,,,,,,,,,
Route_Product_1,76,083_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,139.158,6.96,min,,,,,,,,,,,,,,,,,,
Route_Product_1,77,084_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.786,0.04,min,0.5895,min,,,,,,,,,,,,,,,,
Route_Product_1,78,085_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,1.128,0.06,min,0.846,min,,,,,,,,,,,,,,,,
Route_Product_1,79,086_Litho,Litho,Litho_FE_111,Wafer,uniform,2.772,0.14,min,,,,,,,,,,,146.0,,,,,,,
Route_Product_1,80,087_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,28.422,1.42,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_1,81,088_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,23.172,1.16,min,,,,,,,,,,,,1.0,lot,79.0,41.0,,,
Route_Product_1,82,089_Implant,Implant,Implant_132,Wafer,uniform,1.32,0.07,min,0.99,min,,,SU132_2,need,,,,,,,,,,,,
Route_Product_1,83,090_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,137.484,6.87,min,,,,,,,,,,,,,,,,,,
Route_Product_1,84,091_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.912,0.05,min,0.684,min,,,,,,,,,,,,,,,,
Route_Product_1,85,092_Litho,Litho,Litho_FE_111,Wafer,uniform,1.692,0.08,min,,,,,,,,,,,,,,,,,,
Route_Product_1,86,093_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,27.294,1.36,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_1,87,094_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,26.22,1.31,min,,,,,,,,,,,,1.0,lot,85.0,100.0,,,
Route_Product_1,88,095_Implant,Implant,Implant_132,Wafer,uniform,1.332,0.07,min,0.999,min,,,SU132_1,need,,,,,,,,,,,,
Route_Product_1,89,096_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.176,0.06,min,0.882,min,,,,,,,,,,,,,,,,
Route_Product_1,90,097_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,82.242,4.11,min,,,,,,,,,,,,,,,,,,
Route_Product_1,91,098_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.708,0.04,min,0.531,min,,,,,,,,,,,,,,,,
Route_Product_1,92,100_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.87,0.04,min,0.6525,min,,,,,,,,,,,,,,,,
Route_Product_1,93,101_Delay,Delay_32,Delay_32,Lot,uniform,240.0,12.0,min,,,,,,,,,,,,,,,,,,
Route_Product_1,94,102_Implant,Implant,Implant_88,Wafer,uniform,0.864,0.04,min,0.648,min,,,,,,,,,,,,,,,,
Route_Product_1,95,103_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.906,0.05,min,0.6795,min,,,,,,,,,,,,,,,,
Route_Product_1,96,104_TF,TF,TF_FE_131,Lot,uniform,82.584,4.13,min,70.1964,min,,,,,,,,,,,,,,,,
Route_Product_1,97,105_Def_Met,Def_Met,DefMet_FE_34,Lot,uniform,8.142,0.41,min,,,,,,,,,,,,,,,58.0,,,
Route_Product_1,98,106_Delay,Delay_32,Delay_32,Lot,uniform,180.0,9.0,min,,,,,,,,,,,,,,,,,,
Route_Product_1,99,108_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.624,0.03,min,0.468,min,,,,,,,,,,,,,,100.0,10.0,hr
Route_Product_1,100,109_Diffusion,Diffusion,Diffusion_FE_120,Batch,uniform,399.516,19.98,min,,,75.0,100.0,,,,,,,,,,,,,,
Route_Product_1,101,110_Diffusion,Diffusion,Diffusion_FE_127,Batch,uniform,317.748,15.89,min,,,100.0,125.0,,,,,,,,,,,,,,
Route_Product_1,102,111_Planar,Planar,Planar_FE_77,Lot,uniform,43.116,2.16,min,30.1812,min,,,,,,,,,,,,,,,,
Route_Product_1,103,112_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.05,0.05,min,0.7875,min,,,,,,,,,,,,,,,,
Route_Product_1,104,113_Delay,Delay_32,Delay_32,Lot,uniform,120.0,6.0,min,,,,,,,,,,,,,,,,,,
Route_Product_1,105,114_Dielectric,Dielectric,Dielectric_FE_30,Lot,uniform,33.426,1.67,min,30.0834,min,,,,,,,,,,,,,,,,
Route_Product_1,106,115_Def_Met,Def_Met,DefMet_FE_34,Lot,uniform,13.698,0.68,min,,,,,,,,,,,,,,,59.0,,,
Route_Product_1,107,116_Wet_Etch,Wet_Etch,WE_FE_8,Wafer,uniform,0.792,0.04,min,0.594,min,,,,,,,,,,,,,,,,
Route_Product_1,108,117_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.66,0.03,min,0.495,min,,,,,,,,,,,,,,,,
Route_Product_1,109,118_Implant,Implant,Implant_91,Wafer,uniform,1.242,0.06,min,0.9315,min,,,SU91_1,need,,,,,,,,,,,,
Route_Product_1,110,119_Wet_Etch,Wet_Etch,WE_FE_83,Wafer,uniform,1.08,0.05,min,0.81,min,,,,,,,,,,,,,,,,
Route_Product_1,111,120_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.978,0.05,min,0.7335,min,,,,,,,,,,,,,,,,
Route_Product_1,112,121_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,2.67,0.13,min,,,,,SU121_1,need,constant,8.0,,min,,,,,,,,
Route_Product_1,113,122_Litho,Litho,Litho_FE_92,Wafer,uniform,3.066,0.15,min,,,,,,,,,,,342.0,,,,,,,
Route_Product_1,114,123_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,9.924,0.5,min,,,,,,,,,,,,,,,31.0,,,
Route_Product_1,115,124_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,23.598,1.18,min,,,,,,,,,,,,,,,42.0,,,
Route_Product_1,116,125_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,25.29,1.26,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_1,117,126_Implant,Implant,Implant_128,Wafer,uniform,1.32,0.07,min,0.99,min,,,SU128_1,need,,,,,,,,,,,,
Route_Product_1,118,127_Dry_Etch,Dry_Etch,DE_FE_71,Lot,uniform,99.978,5.0,min,,,,,,,,,,,,,,,,,,
Route_Product_1,119,128_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,150.15,7.51,min,,,,,,,,,,,,,,,,,,
Route_Product_1,120,129_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,27.834,1.39,min,,,,,,,,,,,,,,,58.0,,,
Route_Product_1,121,130_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.936,0.05,min,0.702,min,,,,,,,,,,,,,,,,
Route_Product_1,122,131_Wet_Etch,Wet_Etch,WE_FE_83,Wafer,uniform,0.708,0.04,min,0.531,min,,,,,,,,,,,,,,,,
Route_Product_1,123,132_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,1.146,0.06,min,0.8595,min,,,,,,,,,,,,,,,,
Route_Product_1,124,133_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,9.144,0.46,min,,,,,,,,,,,,,,,52.0,,,
Route_Product_1,125,134_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,2.898,0.14,min,,,,,SU134_1,need,constant,8.0,,min,,,,,,,,
Route_Product_1,126,135_Litho,Litho,Litho_FE_92,Wafer,uniform,2.55,0.13,min,,,,,,,,,,,,,,,,,,
Route_Product_1,127,136_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,27.864,1.39,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_1,128,137_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,28.926,1.45,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_1,129,138_Dry_Etch,Dry_Etch,DE_FE_71,Lot,uniform,170.784,8.54,min,,,,,,,,,,,,,,,,,,
Route_Product_1,130,139_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.062,0.05,min,0.7965,min,,,,,,,,,,,,,,,,
Route_Product_1,131,140_Wet_Etch,Wet_Etch,WE_FE_83,Wafer,uniform,0.9,0.05,min,0.675,min,,,,,,,,,,,,,,,,
Route_Product_1,132,141_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.96,0.05,min,0.72,min,,,,,,,,,,,,,,,,
Route_Product_1,133,142_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,8.016,0.4,min,,,,,,,,,,,,,,,50.0,,,
Route_Product_1,134,143_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,1.638,0.08,min,,,,,SU143_1,need,constant,8.0,,min,,,,,,,,
Route_Product_1,135,144_Litho,Litho,Litho_FE_92,Wafer,uniform,1.998,0.1,min,,,,,,,,,,,,,,,,,,
Route_Product_1,136,145_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,18.174,0.91,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_1,137,146_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,22.86,1.14,min,,,,,,,,,,,,0.7,lot,135.0,50.0,,,
Route_Product_1,138,150_Dry_Etch,Dry_Etch,DE_FE_59,Lot,uniform,156.384,7.82,min,,,,,,,,,,,,,,,,,,
Route_Product_1,139,151_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.008,0.05,min,0.756,min,,,,,,,,,,,,,,,,
Route_Product_1,140,152_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,7.926,0.4,min,,,,,,,,,,,,,,,36.0,,,
Route_Product_1,141,153_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,25.158,1.26,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_1,142,154_Def_Met,Def_Met,DefMet_FE_10,Lot,uniform,29.238,1.46,min,,,,,,,,,,,,,,,57.0,,,
Route_Product_1,143,155_Delay,Delay_32,Delay_32,Lot,uniform,120.0,6.0,min,,,,,,,,,,,,,,,,,,
Route_Product_1,144,156_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,134.61,6.73,min,,,,,,,,,,,,,,,,,,
Route_Product_1,145,157_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.906,0.05,min,0.6795,min,,,,,,,,,,,,,,,,
Route_Product_1,146,158_Litho,Litho,Litho_FE_111,Wafer,uniform,3.168,0.16,min,,,,,,,,,,,155.0,,,,,,,
Route_Product_1,147,159_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,21.954,1.1,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_1,148,160_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,25.278,1.26,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_1,149,161_Litho,Litho,Litho_FE_35,Wafer,uniform,2.022,0.1,min,,,,,,,,,,,,,,,,,,
Route_Product_1,150,162_Implant,Implant,Implant_132,Wafer,uniform,0.924,0.05,min,0.693,min,,,SU132_2,need,,,,,,,,,,,,
Route_Product_1,151,163_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,165.792,8.29,min,,,,,,,,,,,,,,,,,,
Route_Product_1,152,164_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,15.252,0.76,min,,,,,,,,,,,,,,,52.0,,,
Route_Product_1,153,165_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.038,0.05,min,0.7785,min,,,,,,,,,,,,,,,,
Route_Product_1,154,166_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.654,0.03,min,0.4905,min,,,,,,,,,,,,,,,,
Route_Product_1,155,167_Litho,Litho,Litho_FE_111,Wafer,uniform,2.01,0.1,min,,,,,,,,,,,163.0,,,,,,,
Route_Product_1,156,168_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,21.846,1.09,min,,,,,,,,,,,,,,,31.0,,,
Route_Product_1,157,169_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,22.506,1.13,min,,,,,,,,,,,,,,,48.0,,,
Route_Product_1,158,170_Implant,Implant,Implant_132,Wafer,uniform,1.44,0.07,min,1.08,min,,,SU132_3,need,,,,,,,,,,,,
Route_Product_1,159,171_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,126.198,6.31,min,,,,,,,,,,,,,,,,,,
Route_Product_1,160,172_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.158,0.06,min,0.8685,min,,,,,,,,,,,,,,,,
Route_Product_1,161,173_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,1.158,0.06,min,0.8685,min,,,,,,,,,,,,,,,,
Route_Product_1,162,185_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,2.928,0.15,min,,,,,SU185_1,need,constant,8.0,,min,,,,,,,,
Route_Product_1,163,186_Litho,Litho,Litho_FE_111,Wafer,uniform,3.114,0.16,min,,,,,,,,,,,289.0,,,,,,,
Route_Product_1,164,187_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,27.186,1.36,min,,,,,,,,,,,,,,,33.0,,,
Route_Product_1,165,188_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,29.478,1.47,min,,,,,,,,,,,,,,,44.0,,,
Route_Product_1,166,189_Dry_Etch,Dry_Etch,DE_FE_51,Lot,uniform,126.0,6.3,min,,,,,,,,,,,,,,,,,,
Route_Product_1,167,190_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.882,0.04,min,0.6615,min,,,,,,,,,,,,,,,,
Route_Product_1,168,191_Implant,Implant,Implant_128,Wafer,uniform,0.888,0.04,min,0.666,min,,,SU128_2,need,,,,,,,,,,,,
Route_Product_1,169,192_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,154.458,7.72,min,,,,,,,,,,,,,,,,,,
Route_Product_1,170,193_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,13.818,0.69,min,,,,,,,,,,,,,,,54.0,,,
Route_Product_1,171,194_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.882,0.04,min,0.6615,min,,,,,,,,,,,,,,,,
Route_Product_1,172,195_Implant,Implant,Implant_128,Wafer,uniform,1.116,0.06,min,0.837,min,,,SU128_1,need,,,,,,,,,,,,
Route_Product_1,173,196_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.978,0.05,min,0.7335,min,,,,,,,,,,,,,,,,
Route_Product_1,174,197_Implant,Implant,Implant_91,Wafer,uniform,1.236,0.06,min,0.927,min,,,SU91_3,need,,,,,,,,,,,,
Route_Product_1,175,198_Diffusion,Diffusion,Diffusion_FE_100,Batch,uniform,389.094,19.45,min,,,125.0,150.0,,,,,,,,,,,,,,
Route_Product_1,176,199_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,7.8,0.39,min,,,,,,,,,,,,,,,33.0,,,
Route_Product_1,177,200_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,22.704,1.14,min,,,,,,,,,,,,,,,55.0,,,
Route_Product_1,178,201_Diffusion,Diffusion,Diffusion_FE_122,Batch,uniform,522.816,26.14,min,,,125.0,150.0,,,,,,,,,,,,,,
Route_Product_1,179,203_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,1.098,0.05,min,0.8235,min,,,,,,,,,,,,,,,,
Route_Product_1,180,224_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,1.86,0.09,min,,,,,SU224_1,need,constant,8.0,,min,,,,,,,,
