ROUTE,STEP,STEP DESCRIPTION,AREA,TOOLGROUP,PROCESSING UNIT,PROCESSINGTIME DISTRIBUTION,MEAN,OFFSET,PT UNITS,CASCADING INTERVAL,C Units,BATCH MINIMUM,BATCH MAXIMUM,SETUP,WHEN,SETUP DISTRIBUTION,SETUP TIME,OFFSET.1,ST UNITS,STEP FOR LTL DEDICATION,REWORK PROBABILITY in %,R UNIT,STEP FOR REWORK,PROCESSING PROBABILITY in % (Sampling),STEP FOR CRITICAL QUEUE TIME,CQT,CQTUNITS
Route_Product_3,22,025_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,18.906,0.9453,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_3,23,026_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,19.374,0.9687,min,,,,,,,,,,,,,,,57.0,,,
Route_Product_3,24,027_Diffusion,Diffusion,Diffusion_FE_44,Batch,uniform,349.992,17.4996,min,,,100.0,125.0,,,,,,,,,,,,,,
Route_Product_3,25,028_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,6.372,0.3186,min,,,,,,,,,,,,,,,51.0,,,
Route_Product_3,26,029_Dry_Etch,Dry_Etch,DE_FE_51,Lot,uniform,72.492,3.6246,min,,,,,,,,,,,,,,,,,,
Route_Product_3,27,030_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,84.336,4.2168,min,,,,,,,,,,,,,,,,,,
Route_Product_3,28,031_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.93,0.0465,min,0.6975,min,,,,,,,,,,,,,,,,
Route_Product_3,29,032_Wet_Etch,Wet_Etch,WE_FE_83,Wafer,uniform,0.948,0.0474,min,0.711,min,,,,,,,,,,,,,,,,
Route_Product_3,30,034_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,1.14,0.057,min,0.855,min,,,,,,,,,,,,,,31.0,2.0,hr
Route_Product_3,31,035_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,2.784,0.1392,min,,,,,,,,,,,,,,,,,,
Route_Product_3,32,036_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,1.692,0.0846,min,,,,,SU036_3,need,constant,8.0,,min,,,,,,,,
Route_Product_3,33,037_Litho,Litho,Litho_FE_92,Wafer,uniform,2.226,0.1113,min,,,,,,,,,,,,,,,,,,
Route_Product_3,34,038_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,16.902,0.8451,min,,,,,,,,,,,,,,,30.0,,,
Route_Product_3,35,039_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,21.306,1.0653,min,,,,,,,,,,,,,,,49.0,,,
Route_Product_3,36,041_Dry_Etch,Dry_Etch,DE_FE_71,Lot,uniform,164.082,8.2041,min,,,,,,,,,,,,,,,,37.0,1.0,hr
Route_Product_3,37,042_Wet_Etch,Wet_Etch,WE_FE_41,Wafer,uniform,0.906,0.0453,min,0.6795,min,,,,,,,,,,,,,,,,
Route_Product_3,38,043_Dry_Etch,Dry_Etch,DE_FE_59,Lot,uniform,108.438,5.4219,min,,,,,,,,,,,,,,,,,,
Route_Product_3,39,044_Wet_Etch,Wet_Etch,WE_FE_47,Wafer,uniform,1.14,0.057,min,0.855,min,,,,,,,,,,,,,,,,
Route_Product_3,40,045_Dry_Etch,Dry_Etch,DE_FE_71,Lot,uniform,80.958,4.0479,min,,,,,,,,,,,,,,,,,,
Route_Product_3,41,046_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.84,0.042,min,0.63,min,,,,,,,,,,,,,,,,
Route_Product_3,42,047_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,9.744,0.4872,min,,,,,,,,,,,,,,,53.0,,,
Route_Product_3,43,048_Delay,Delay_32,Delay_32,Lot,uniform,180.0,9.0,min,,,,,,,,,,,,,,,,,,
Route_Product_3,44,049_Dry_Etch,Dry_Etch,DE_FE_54,Lot,uniform,97.818,4.8909,min,,,,,,,,,,,,,,,,,,
Route_Product_3,45,050_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,105.036,5.2518,min,,,,,,,,,,,,,,,,,,
Route_Product_3,46,051_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.792,0.0396,min,0.594,min,,,,,,,,,,,,,,,,
Route_Product_3,47,052_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,20.67,1.0335,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_3,48,053_Def_Met,Def_Met,DefMet_FE_34,Lot,uniform,25.224,1.2612,min,,,,,,,,,,,,,,,56.0,,,
Route_Product_3,49,054_Delay,Delay_32,Delay_32,Lot,uniform,240.0,12.0,min,,,,,,,,,,,,,,,,,,
Route_Product_3,50,055_Wet_Etch,Wet_Etch,WE_FE_8,Wafer,uniform,1.086,0.0543,min,0.8145,min,,,,,,,,,,,,,,,,
Route_Product_3,51,056_Wet_Etch,Wet_Etch,WE_FE_83,Wafer,uniform,0.96,0.048,min,0.72,min,,,,,,,,,,,,,,,,
Route_Product_3,52,057_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,29.298,1.4649,min,,,,,,,,,,,,,,,56.0,,,
Route_Product_3,53,058_Dielectric,Dielectric,Dielectric_FE_112,Lot,uniform,35.928,1.7964,min,,,,,,,,,,,,,,,,,,
Route_Product_3,54,059_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.936,0.0468,min,0.72,min,,,,,,,,,,,,,,,,
Route_Product_3,55,062_Dielectric,Dielectric,Dielectric_FE_112,Lot,uniform,33.324,1.6662,min,,,,,,,,,,,,,,,,,,
Route_Product_3,56,063_Planar,Planar,Planar_FE_79,Lot,uniform,77.07,3.8535,min,53.949,min,,,,,,,,,,,,,,,,
Route_Product_3,57,064_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.194,0.0597,min,0.8955,min,,,,,,,,,,,,,,,,
Route_Product_3,58,065_Litho,Litho,Litho_FE_111,Wafer,uniform,1.92,0.096,min,,,,,,,,,,,79.0,,,,,,,
Route_Product_3,59,066_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,24.606,1.2303,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_3,60,067_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,20.196,1.0098,min,,,,,,,,,,,,,,,23.0,,,
Route_Product_3,61,068_Implant,Implant,Implant_132,Wafer,uniform,1.05,0.0525,min,0.7875,min,,,SU132_3,need,,,,,,,,,,,,
Route_Product_3,62,069_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,155.718,7.7859,min,,,,,,,,,,,,,,,,,,
Route_Product_3,63,070_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.068,0.0534,min,0.81,min,,,,,,,,,,,,,,,,
Route_Product_3,64,071_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,1.128,0.0564,min,0.846,min,,,,,,,,,,,,,,,,
Route_Product_3,65,072_Litho,Litho,Litho_FE_98,Wafer,uniform,1.464,0.0732,min,,,,,,,,,,,,,,,,,,
Route_Product_3,66,073_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,17.91,0.8955,min,,,,,,,,,,,,,,,47.0,,,
Route_Product_3,67,074_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,20.634,1.0317,min,,,,,,,,,,,,1.7,Lot,65.0,100.0,,,
Route_Product_3,68,075_Implant,Implant,Implant_128,Wafer,uniform,0.816,0.0408,min,0.612,min,,,SU128_1,need,,,,,,,,,,,,
Route_Product_3,69,076_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,77.358,3.8679,min,,,,,,,,,,,,,,,,,,
Route_Product_3,70,077_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.08,0.054,min,0.81,min,,,,,,,,,,,,,,,,
Route_Product_3,71,078_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.708,0.0354,min,0.531,min,,,,,,,,,,,,,,,,
Route_Product_3,72,079_Litho,Litho,Litho_FE_98,Wafer,uniform,3.3,0.165,min,,,,,,,,,,,,,,,,,,
Route_Product_3,73,080_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,22.854,1.1427,min,,,,,,,,,,,,,,,17.0,,,
Route_Product_3,74,081_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,16.452,0.8226,min,,,,,,,,,,,,,,,19.0,,,
Route_Product_3,75,082_Implant,Implant,Implant_132,Wafer,uniform,1.062,0.0531,min,0.7965,min,,,SU132_1,need,,,,,,,,,,,,
Route_Product_3,76,083_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,139.158,6.9579,min,,,,,,,,,,,,,,,,,,
Route_Product_3,77,084_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.786,0.0393,min,0.5895,min,,,,,,,,,,,,,,,,
Route_Product_3,78,085_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,1.128,0.0564,min,0.846,min,,,,,,,,,,,,,,,,
Route_Product_3,79,086_Litho,Litho,Litho_FE_111,Wafer,uniform,2.772,0.1386,min,,,,,,,,,,,149.0,,,,,,,
Route_Product_3,80,087_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,28.422,1.4211,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_3,81,088_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,23.172,1.1586,min,,,,,,,,,,,,1.0,Lot,79.0,41.0,,,
Route_Product_3,82,089_Implant,Implant,Implant_132,Wafer,uniform,1.32,0.066,min,0.99,min,,,SU132_2,need,,,,,,,,,,,,
Route_Product_3,83,090_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,137.484,6.8742,min,,,,,,,,,,,,,,,,,,
Route_Product_3,84,091_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.912,0.0456,min,0.684,min,,,,,,,,,,,,,,,,
Route_Product_3,85,092_Litho,Litho,Litho_FE_111,Wafer,uniform,1.692,0.0846,min,,,,,,,,,,,,,,,,,,
Route_Product_3,86,093_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,27.294,1.3647,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_3,87,094_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,26.22,1.311,min,,,,,,,,,,,,1.0,Lot,85.0,100.0,,,
Route_Product_3,88,095_Implant,Implant,Implant_132,Wafer,uniform,1.332,0.0666,min,0.999,min,,,SU132_1,need,,,,,,,,,,,,
Route_Product_3,89,096_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.176,0.0588,min,0.882,min,,,,,,,,,,,,,,,,
Route_Product_3,90,097_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,82.242,4.1121,min,,,,,,,,,,,,,,,,,,
Route_Product_3,91,098_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.708,0.0354,min,0.531,min,,,,,,,,,,,,,,,,
Route_Product_3,92,100_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.87,0.0435,min,0.6525,min,,,,,,,,,,,,,,,,
Route_Product_3,93,101_Delay,Delay_32,Delay_32,Lot,uniform,240.0,12.0,min,,,,,,,,,,,,,,,,,,
Route_Product_3,94,102_Implant,Implant,Implant_88,Wafer,uniform,0.864,0.0432,min,0.648,min,,,,,,,,,,,,,,,,
Route_Product_3,95,103_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.906,0.0453,min,0.6795,min,,,,,,,,,,,,,,,,
Route_Product_3,96,104_TF,TF,TF_FE_131,Lot,uniform,82.584,4.1292,min,7.1964,min,,,,,,,,,,,,,,,,
Route_Product_3,97,105_Def_Met,Def_Met,DefMet_FE_34,Lot,uniform,8.142,0.4071,min,,,,,,,,,,,,,,,58.0,,,
Route_Product_3,98,106_Delay,Delay_32,Delay_32,Lot,uniform,180.0,9.0,min,,,,,,,,,,,,,,,,,,
Route_Product_3,99,108_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.624,0.0312,min,0.468,min,,,,,,,,,,,,,,100.0,10.0,hr
Route_Product_3,100,109_Diffusion,Diffusion,Diffusion_FE_120,Batch,uniform,399.516,19.9758,min,,,75.0,100.0,,,,,,,,,,,,,,
Route_Product_3,101,110_Diffusion,Diffusion,Diffusion_FE_127,Batch,uniform,317.748,15.8874,min,,,100.0,125.0,,,,,,,,,,,,,,
Route_Product_3,102,111_Planar,Planar,Planar_FE_77,Lot,uniform,43.116,2.1558,min,3.1812,min,,,,,,,,,,,,,,,,
Route_Product_3,103,112_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.05,0.0525,min,0.7875,min,,,,,,,,,,,,,,,,
Route_Product_3,104,113_Delay,Delay_32,Delay_32,Lot,uniform,120.0,6.0,min,,,,,,,,,,,,,,,,,,
Route_Product_3,105,114_Dielectric,Dielectric,Dielectric_FE_30,Lot,uniform,33.426,1.6713,min,3.834,min,,,,,,,,,,,,,,,,
Route_Product_3,106,115_Def_Met,Def_Met,DefMet_FE_34,Lot,uniform,13.698,0.6849,min,,,,,,,,,,,,,,,59.0,,,
Route_Product_3,107,116_Wet_Etch,Wet_Etch,WE_FE_8,Wafer,uniform,0.792,0.0396,min,0.594,min,,,,,,,,,,,,,,,,
Route_Product_3,108,117_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.66,0.033,min,0.495,min,,,,,,,,,,,,,,,,
Route_Product_3,109,118_Implant,Implant,Implant_91,Wafer,uniform,1.242,0.0621,min,0.9315,min,,,SU91_1,need,,,,,,,,,,,,
Route_Product_3,110,119_Wet_Etch,Wet_Etch,WE_FE_83,Wafer,uniform,1.08,0.054,min,0.81,min,,,,,,,,,,,,,,,,
Route_Product_3,111,120_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.978,0.0489,min,0.7335,min,,,,,,,,,,,,,,,,
Route_Product_3,112,121_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,2.67,0.1335,min,,,,,SU121_3,need,constant,8.0,,min,,,,,,,,
Route_Product_3,113,122_Litho,Litho,Litho_FE_92,Wafer,uniform,3.066,0.1533,min,,,,,,,,,,,351.0,,,,,,,
Route_Product_3,114,123_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,9.924,0.4962,min,,,,,,,,,,,,,,,31.0,,,
Route_Product_3,115,124_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,23.598,1.1799,min,,,,,,,,,,,,,,,42.0,,,
Route_Product_3,116,125_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,25.29,1.2645,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_3,117,126_Implant,Implant,Implant_128,Wafer,uniform,1.32,0.066,min,0.99,min,,,SU128_1,need,,,,,,,,,,,,
Route_Product_3,118,127_Dry_Etch,Dry_Etch,DE_FE_71,Lot,uniform,99.978,4.9989,min,,,,,,,,,,,,,,,,,,
Route_Product_3,119,128_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,150.15,7.5075,min,,,,,,,,,,,,,,,,,,
Route_Product_3,120,129_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,27.834,1.3917,min,,,,,,,,,,,,,,,58.0,,,
Route_Product_3,121,130_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.936,0.0468,min,0.72,min,,,,,,,,,,,,,,,,
Route_Product_3,122,131_Wet_Etch,Wet_Etch,WE_FE_83,Wafer,uniform,0.708,0.0354,min,0.531,min,,,,,,,,,,,,,,,,
Route_Product_3,123,132_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,1.146,0.0573,min,0.8595,min,,,,,,,,,,,,,,,,
Route_Product_3,124,133_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,9.144,0.4572,min,,,,,,,,,,,,,,,52.0,,,
Route_Product_3,125,134_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,2.898,0.1449,min,,,,,SU134_3,need,constant,8.0,,min,,,,,,,,
Route_Product_3,126,135_Litho,Litho,Litho_FE_92,Wafer,uniform,2.55,0.1275,min,,,,,,,,,,,,,,,,,,
Route_Product_3,127,136_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,27.864,1.3932,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_3,128,137_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,28.926,1.4463,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_3,129,138_Dry_Etch,Dry_Etch,DE_FE_71,Lot,uniform,170.784,8.5392,min,,,,,,,,,,,,,,,,,,
Route_Product_3,130,139_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.062,0.0531,min,0.7965,min,,,,,,,,,,,,,,,,
Route_Product_3,131,140_Wet_Etch,Wet_Etch,WE_FE_83,Wafer,uniform,0.9,0.045,min,0.675,min,,,,,,,,,,,,,,,,
Route_Product_3,132,141_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.96,0.048,min,0.72,min,,,,,,,,,,,,,,,,
Route_Product_3,133,142_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,8.016,0.4008,min,,,,,,,,,,,,,,,50.0,,,
Route_Product_3,134,143_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,1.638,0.0819,min,,,,,SU143_3,need,constant,8.0,,min,,,,,,,,
Route_Product_3,135,144_Litho,Litho,Litho_FE_92,Wafer,uniform,1.998,0.0999,min,,,,,,,,,,,,,,,,,,
Route_Product_3,136,145_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,18.174,0.9087,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_3,137,146_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,22.86,1.143,min,,,,,,,,,,,,0.7,Lot,135.0,50.0,,,
Route_Product_3,138,147_Dry_Etch,Dry_Etch,DE_FE_71,Lot,uniform,141.096,7.0548,min,,,,,,,,,,,,,,,,,,
Route_Product_3,139,148_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.732,0.0366,min,0.549,min,,,,,,,,,,,,,,,,
Route_Product_3,140,149_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,28.596,1.4298,min,,,,,,,,,,,,,,,50.0,,,
Route_Product_3,141,150_Dry_Etch,Dry_Etch,DE_FE_59,Lot,uniform,156.384,7.8192,min,,,,,,,,,,,,,,,,,,
Route_Product_3,142,151_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.008,0.0504,min,0.756,min,,,,,,,,,,,,,,,,
Route_Product_3,143,152_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,7.926,0.3963,min,,,,,,,,,,,,,,,36.0,,,
Route_Product_3,144,153_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,25.158,1.2579,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_3,145,154_Def_Met,Def_Met,DefMet_FE_10,Lot,uniform,29.238,1.4619,min,,,,,,,,,,,,,,,57.0,,,
Route_Product_3,146,155_Delay,Delay_32,Delay_32,Lot,uniform,120.0,6.0,min,,,,,,,,,,,,,,,,,,
Route_Product_3,147,156_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,134.61,6.7305,min,,,,,,,,,,,,,,,,,,
Route_Product_3,148,157_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.906,0.0453,min,0.6795,min,,,,,,,,,,,,,,,,
Route_Product_3,149,158_Litho,Litho,Litho_FE_111,Wafer,uniform,3.168,0.1584,min,,,,,,,,,,,159.0,,,,,,,
Route_Product_3,150,159_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,21.954,1.0977,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_3,151,160_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,25.278,1.2639,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_3,152,161_Litho,Litho,Litho_FE_35,Wafer,uniform,2.022,0.1011,min,,,,,,,,,,,,,,,,,,
Route_Product_3,153,162_Implant,Implant,Implant_132,Wafer,uniform,0.924,0.0462,min,0.693,min,,,SU132_2,need,,,,,,,,,,,,
Route_Product_3,154,163_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,165.792,8.2896,min,,,,,,,,,,,,,,,,,,
Route_Product_3,155,164_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,15.252,0.7626,min,,,,,,,,,,,,,,,52.0,,,
Route_Product_3,156,165_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.038,0.0519,min,0.7785,min,,,,,,,,,,,,,,,,
Route_Product_3,157,166_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.654,0.0327,min,0.495,min,,,,,,,,,,,,,,,,
Route_Product_3,158,185_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,2.928,0.1464,min,,,,,SU185_3,need,constant,8.0,,min,,,,,,,,
Route_Product_3,159,186_Litho,Litho,Litho_FE_111,Wafer,uniform,3.114,0.1557,min,,,,,,,,,,,306.0,,,,,,,
Route_Product_3,160,187_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,27.186,1.3593,min,,,,,,,,,,,,,,,33.0,,,
Route_Product_3,161,188_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,29.478,1.4739,min,,,,,,,,,,,,,,,44.0,,,
Route_Product_3,162,189_Dry_Etch,Dry_Etch,DE_FE_51,Lot,uniform,126.0,6.3,min,,,,,,,,,,,,,,,,,,
Route_Product_3,163,190_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.882,0.0441,min,0.6615,min,,,,,,,,,,,,,,,,
Route_Product_3,164,191_Implant,Implant,Implant_128,Wafer,uniform,0.888,0.0444,min,0.666,min,,,SU128_2,need,,,,,,,,,,,,
Route_Product_3,165,192_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,154.458,7.7229,min,,,,,,,,,,,,,,,,,,
Route_Product_3,166,193_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,13.818,0.6909,min,,,,,,,,,,,,,,,54.0,,,
Route_Product_3,167,194_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.882,0.0441,min,0.6615,min,,,,,,,,,,,,,,,,
Route_Product_3,168,195_Implant,Implant,Implant_128,Wafer,uniform,1.116,0.0558,min,0.837,min,,,SU128_1,need,,,,,,,,,,,,
Route_Product_3,169,196_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.978,0.0489,min,0.7335,min,,,,,,,,,,,,,,,,
Route_Product_3,170,197_Implant,Implant,Implant_91,Wafer,uniform,1.236,0.0618,min,0.927,min,,,SU91_3,need,,,,,,,,,,,,
Route_Product_3,171,198_Diffusion,Diffusion,Diffusion_FE_100,Batch,uniform,389.094,19.4547,min,,,125.0,150.0,,,,,,,,,,,,,,
Route_Product_3,172,199_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,7.8,0.39,min,,,,,,,,,,,,,,,33.0,,,
Route_Product_3,173,200_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,22.704,1.1352,min,,,,,,,,,,,,,,,55.0,,,
Route_Product_3,174,201_Diffusion,Diffusion,Diffusion_FE_122,Batch,uniform,522.816,26.1408,min,,,125.0,150.0,,,,,,,,,,,,,,
Route_Product_3,175,203_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,1.098,0.0549,min,0.8235,min,,,,,,,,,,,,,,176.0,2.0,hr
Route_Product_3,176,204_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,2.778,0.1389,min,,,,,,,,,,,,,,,,,,
Route_Product_3,177,205_Dry_Etch,Dry_Etch,DE_FE_51,Lot,uniform,172.998,8.6499,min,,,,,,,,,,,,,,,,,,
Route_Product_3,178,206_Implant,Implant,Implant_74,Wafer,uniform,0.822,0.0411,min,0.6165,min,,,,,,,,,,,,,,,,
