ROUTE,STEP,STEP DESCRIPTION,AREA,TOOLGROUP,PROCESSING UNIT,PROCESSINGTIME DISTRIBUTION,MEAN,OFFSET,PT UNITS,CASCADING INTERVAL,C Units,BATCH MINIMUM,BATCH MAXIMUM,SETUP,WHEN,SETUP DISTRIBUTION,SETUP TIME,OFFSET.1,ST UNITS,STEP FOR LTL DEDICATION,REWORK PROBABILITY in %,R UNIT,STEP FOR REWORK,PROCESSING PROBABILITY in % (Sampling),STEP FOR CRITICAL QUEUE TIME,CQT,CQTUNITS
Route_Product_10,58,108_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.624,0.03,min,0.468,min,,,,,,,,,,,,,,59.0,10.0,hr
Route_Product_10,59,109_Diffusion,Diffusion,Diffusion_FE_120,Batch,uniform,399.516,19.98,min,,,75.0,100.0,,,,,,,,,,,,,,
Route_Product_10,60,110_Diffusion,Diffusion,Diffusion_FE_127,Batch,uniform,317.748,15.89,min,,,100.0,125.0,,,,,,,,,,,,,,
Route_Product_10,61,111_Planar,Planar,Planar_FE_77,Lot,uniform,43.116,2.16,min,30.1812,min,,,,,,,,,,,,,,,,
Route_Product_10,62,112_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.05,0.05,min,0.7875,min,,,,,,,,,,,,,,,,
Route_Product_10,63,113_Delay,Delay_32,Delay_32,Lot,uniform,120.0,6.0,min,,,,,,,,,,,,,,,,,,
Route_Product_10,64,114_Dielectric,Dielectric,Dielectric_FE_30,Lot,uniform,33.426,1.67,min,30.0834,min,,,,,,,,,,,,,,,,
Route_Product_10,65,115_Def_Met,Def_Met,DefMet_FE_34,Lot,uniform,13.698,0.68,min,,,,,,,,,,,,,,,59.0,,,
Route_Product_10,66,116_Wet_Etch,Wet_Etch,WE_FE_8,Wafer,uniform,0.792,0.04,min,0.594,min,,,,,,,,,,,,,,,,
Route_Product_10,67,117_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.66,0.03,min,0.495,min,,,,,,,,,,,,,,,,
Route_Product_10,68,118_Implant,Implant,Implant_91,Wafer,uniform,1.242,0.06,min,0.9315,min,,,SU91_1,need,,,,,,,,,,,,
Route_Product_10,69,119_Wet_Etch,Wet_Etch,WE_FE_83,Wafer,uniform,1.08,0.05,min,0.81,min,,,,,,,,,,,,,,,,
Route_Product_10,70,120_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.978,0.05,min,0.7335,min,,,,,,,,,,,,,,,,
Route_Product_10,71,121_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,2.67,0.13,min,,,,,SU121_10,need,constant,8.0,,min,,,,,,,,
Route_Product_10,72,122_Litho,Litho,Litho_FE_92,Wafer,uniform,3.066,0.15,min,,,,,,,,,,,229.0,,,,,,,
Route_Product_10,73,123_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,9.924,0.5,min,,,,,,,,,,,,,,,31.0,,,
Route_Product_10,74,124_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,23.598,1.18,min,,,,,,,,,,,,,,,42.0,,,
Route_Product_10,75,125_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,25.29,1.26,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_10,76,126_Implant,Implant,Implant_128,Wafer,uniform,1.32,0.07,min,0.99,min,,,SU128_1,need,,,,,,,,,,,,
Route_Product_10,77,127_Dry_Etch,Dry_Etch,DE_FE_71,Lot,uniform,99.978,5.0,min,,,,,,,,,,,,,,,,,,
Route_Product_10,78,128_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,150.15,7.51,min,,,,,,,,,,,,,,,,,,
Route_Product_10,79,129_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,27.834,1.39,min,,,,,,,,,,,,,,,58.0,,,
Route_Product_10,80,130_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.936,0.05,min,0.702,min,,,,,,,,,,,,,,,,
Route_Product_10,81,131_Wet_Etch,Wet_Etch,WE_FE_83,Wafer,uniform,0.708,0.04,min,0.531,min,,,,,,,,,,,,,,,,
Route_Product_10,82,132_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,1.146,0.06,min,0.8595,min,,,,,,,,,,,,,,,,
Route_Product_10,83,133_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,9.144,0.46,min,,,,,,,,,,,,,,,52.0,,,
Route_Product_10,84,134_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,2.898,0.14,min,,,,,SU134_10,need,constant,8.0,,min,,,,,,,,
Route_Product_10,85,135_Litho,Litho,Litho_FE_92,Wafer,uniform,2.55,0.13,min,,,,,,,,,,,,,,,,,,
Route_Product_10,86,136_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,27.864,1.39,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_10,87,137_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,28.926,1.45,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_10,88,138_Dry_Etch,Dry_Etch,DE_FE_71,Lot,uniform,170.784,8.54,min,,,,,,,,,,,,,,,,,,
Route_Product_10,89,139_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.062,0.05,min,0.7965,min,,,,,,,,,,,,,,,,
Route_Product_10,90,140_Wet_Etch,Wet_Etch,WE_FE_83,Wafer,uniform,0.9,0.05,min,0.675,min,,,,,,,,,,,,,,,,
Route_Product_10,91,141_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.96,0.05,min,0.72,min,,,,,,,,,,,,,,,,
Route_Product_10,92,142_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,8.016,0.4,min,,,,,,,,,,,,,,,50.0,,,
Route_Product_10,93,143_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,1.638,0.08,min,,,,,SU143_10,need,constant,8.0,,min,,,,,,,,
Route_Product_10,94,144_Litho,Litho,Litho_FE_92,Wafer,uniform,1.998,0.1,min,,,,,,,,,,,,,,,,,,
Route_Product_10,95,145_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,18.174,0.91,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_10,96,146_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,22.86,1.14,min,,,,,,,,,,,,0.7,lot,94.0,50.0,,,
Route_Product_10,97,147_Dry_Etch,Dry_Etch,DE_FE_71,Lot,uniform,141.096,7.05,min,,,,,,,,,,,,,,,,,,
Route_Product_10,98,148_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.732,0.04,min,0.549,min,,,,,,,,,,,,,,,,
Route_Product_10,99,149_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,28.596,1.43,min,,,,,,,,,,,,,,,50.0,,,
Route_Product_10,100,153_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,25.158,1.26,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_10,101,154_Def_Met,Def_Met,DefMet_FE_10,Lot,uniform,29.238,1.46,min,,,,,,,,,,,,,,,57.0,,,
Route_Product_10,102,155_Delay,Delay_32,Delay_32,Lot,uniform,120.0,6.0,min,,,,,,,,,,,,,,,,,,
Route_Product_10,103,156_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,134.61,6.73,min,,,,,,,,,,,,,,,,,,
Route_Product_10,104,157_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.906,0.05,min,0.6795,min,,,,,,,,,,,,,,,,
Route_Product_10,105,158_Litho,Litho,Litho_FE_111,Wafer,uniform,3.168,0.16,min,,,,,,,,,,,114.0,,,,,,,
Route_Product_10,106,159_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,21.954,1.1,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_10,107,160_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,25.278,1.26,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_10,108,161_Litho,Litho,Litho_FE_35,Wafer,uniform,2.022,0.1,min,,,,,,,,,,,,,,,,,,
Route_Product_10,109,162_Implant,Implant,Implant_132,Wafer,uniform,0.924,0.05,min,0.693,min,,,SU132_2,need,,,,,,,,,,,,
Route_Product_10,110,163_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,165.792,8.29,min,,,,,,,,,,,,,,,,,,
Route_Product_10,111,164_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,15.252,0.76,min,,,,,,,,,,,,,,,52.0,,,
Route_Product_10,112,165_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.038,0.05,min,0.7785,min,,,,,,,,,,,,,,,,
Route_Product_10,113,166_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.654,0.03,min,0.4905,min,,,,,,,,,,,,,,,,
Route_Product_10,114,167_Litho,Litho,Litho_FE_111,Wafer,uniform,2.01,0.1,min,,,,,,,,,,,122.0,,,,,,,
Route_Product_10,115,168_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,21.846,1.09,min,,,,,,,,,,,,,,,31.0,,,
Route_Product_10,116,169_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,22.506,1.13,min,,,,,,,,,,,,,,,48.0,,,
Route_Product_10,117,170_Implant,Implant,Implant_132,Wafer,uniform,1.44,0.07,min,1.08,min,,,SU132_3,need,,,,,,,,,,,,
Route_Product_10,118,171_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,126.198,6.31,min,,,,,,,,,,,,,,,,,,
Route_Product_10,119,172_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.158,0.06,min,0.8685,min,,,,,,,,,,,,,,,,
Route_Product_10,120,173_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,1.158,0.06,min,0.8685,min,,,,,,,,,,,,,,,,
Route_Product_10,121,185_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,2.928,0.15,min,,,,,SU185_10,need,constant,8.0,,min,,,,,,,,
Route_Product_10,122,186_Litho,Litho,Litho_FE_111,Wafer,uniform,3.114,0.16,min,,,,,,,,,,,200.0,,,,,,,
Route_Product_10,123,187_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,27.186,1.36,min,,,,,,,,,,,,,,,33.0,,,
Route_Product_10,124,188_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,29.478,1.47,min,,,,,,,,,,,,,,,44.0,,,
Route_Product_10,125,189_Dry_Etch,Dry_Etch,DE_FE_51,Lot,uniform,126.0,6.3,min,,,,,,,,,,,,,,,,,,
Route_Product_10,126,190_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.882,0.04,min,0.6615,min,,,,,,,,,,,,,,,,
Route_Product_10,127,191_Implant,Implant,Implant_128,Wafer,uniform,0.888,0.04,min,0.666,min,,,SU128_2,need,,,,,,,,,,,,
Route_Product_10,128,192_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,154.458,7.72,min,,,,,,,,,,,,,,,,,,
Route_Product_10,129,193_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,13.818,0.69,min,,,,,,,,,,,,,,,54.0,,,
Route_Product_10,130,194_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.882,0.04,min,0.6615,min,,,,,,,,,,,,,,,,
Route_Product_10,131,195_Implant,Implant,Implant_128,Wafer,uniform,1.116,0.06,min,0.837,min,,,SU128_1,need,,,,,,,,,,,,
Route_Product_10,132,196_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.978,0.05,min,0.7335,min,,,,,,,,,,,,,,,,
Route_Product_10,133,197_Implant,Implant,Implant_91,Wafer,uniform,1.236,0.06,min,0.927,min,,,SU91_3,need,,,,,,,,,,,,
Route_Product_10,134,198_Diffusion,Diffusion,Diffusion_FE_100,Batch,uniform,389.094,19.45,min,,,125.0,150.0,,,,,,,,,,,,,,
Route_Product_10,135,199_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,7.8,0.39,min,,,,,,,,,,,,,,,33.0,,,
Route_Product_10,136,200_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,22.704,1.14,min,,,,,,,,,,,,,,,55.0,,,
Route_Product_10,137,201_Diffusion,Diffusion,Diffusion_FE_122,Batch,uniform,522.816,26.14,min,,,125.0,150.0,,,,,,,,,,,,,,
Route_Product_10,138,203_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,1.098,0.05,min,0.8235,min,,,,,,,,,,,,,,139.0,2.0,hr
Route_Product_10,139,204_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,2.778,0.14,min,,,,,,,,,,,,,,,,,,
Route_Product_10,140,205_Dry_Etch,Dry_Etch,DE_FE_51,Lot,uniform,172.998,8.65,min,,,,,,,,,,,,,,,,,,
Route_Product_10,141,206_Implant,Implant,Implant_74,Wafer,uniform,0.822,0.04,min,0.6165,min,,,,,,,,,,,,,,,,
Route_Product_10,142,207_Delay,Delay_32,Delay_32,Lot,uniform,120.0,6.0,min,,,,,,,,,,,,,,,,,,
Route_Product_10,143,208_Implant,Implant,Implant_128,Wafer,uniform,0.978,0.05,min,0.7335,min,,,SU128_2,need,,,,,,,,,,,,
Route_Product_10,144,209_Def_Met,Def_Met,DefMet_FE_43,Lot,uniform,6.234,0.31,min,,,,,,,,,,,,,,,52.0,,,
Route_Product_10,145,211_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,104.298,5.21,min,,,,,,,,,,,,,,,,146.0,1.0,hr
Route_Product_10,146,212_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.852,0.04,min,0.639,min,,,,,,,,,,,,,,,,
Route_Product_10,147,213_Implant,Implant,Implant_91,Wafer,uniform,0.786,0.04,min,0.5895,min,,,SU91_3,need,,,,,,,,,,,,
Route_Product_10,148,214_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.678,0.03,min,0.5085,min,,,,,,,,,,,,,,,,
Route_Product_10,149,215_Dry_Etch,Dry_Etch,DE_FE_62,Lot,uniform,169.656,8.48,min,,,,,,,,,,,,,,,,,,
Route_Product_10,150,216_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,73.506,3.68,min,,,,,,,,,,,,,,,,,,
Route_Product_10,151,217_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,6.168,0.31,min,,,,,,,,,,,,,,,34.0,,,
Route_Product_10,152,218_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.098,0.05,min,0.8235,min,,,,,,,,,,,,,,,,
Route_Product_10,153,219_Delay,Delay_32,Delay_32,Lot,uniform,180.0,9.0,min,,,,,,,,,,,,,,,,,,
Route_Product_10,154,220_Diffusion,Diffusion,Diffusion_FE_101,Batch,uniform,449.862,22.49,min,,,125.0,150.0,,,,,,,,,,,,,,
Route_Product_10,155,221_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,115.812,5.79,min,,,,,,,,,,,,,,,,,,
Route_Product_10,156,222_Implant,Implant,Implant_91,Wafer,uniform,0.936,0.05,min,0.702,min,,,SU91_3,need,,,,,,,,,,,,
Route_Product_10,157,223_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.906,0.05,min,0.6795,min,,,,,,,,,,,,,,,,
Route_Product_10,158,296_Litho,Litho,LithoTrack_FE_96,Wafer,uniform,1.824,0.09,min,,,,,,,,,,,,,,,,163.0,24.0,hr
Route_Product_10,159,297_Diffusion,Diffusion,Diffusion_FE_126,Batch,uniform,474.396,23.72,min,,,100.0,125.0,,,,,,,,,,,,,,
Route_Product_10,160,298_Dielectric,Dielectric,Dielectric_FE_31,Lot,uniform,36.396,1.82,min,,,,,,,,,,,,,,,,,,
Route_Product_10,161,299_Planar,Planar,Planar_FE_79,Lot,uniform,63.48,3.17,min,44.436,min,,,,,,,,,,,,,,,,
Route_Product_10,162,300_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.666,0.03,min,0.4995,min,,,,,,,,,,,,,,,,
Route_Product_10,163,301_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.14,0.06,min,0.855,min,,,,,,,,,,,,,,,,
Route_Product_10,164,303_Delay,Delay_32,Delay_32,Lot,uniform,180.0,9.0,min,,,,,,,,,,,,,,,,,,
Route_Product_10,165,304_Dry_Etch,Dry_Etch,DE_FE_62,Lot,uniform,145.002,7.25,min,,,,,,,,,,,,,,,,,,
Route_Product_10,166,305_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.858,0.04,min,0.6435,min,,,,,,,,,,,,,,,,
Route_Product_10,167,306_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,6.018,0.3,min,,,,,,,,,,,,,,,38.0,,,
Route_Product_10,168,307_Def_Met,Def_Met,DefMet_FE_10,Lot,uniform,29.496,1.47,min,,,,,,,,,,,,,,,55.0,,,
Route_Product_10,169,308_Delay,Delay_32,Delay_32,Lot,uniform,120.0,6.0,min,,,,,,,,,,,,,,,,,,
Route_Product_10,170,309_Implant,Implant,Implant_128,Wafer,uniform,0.864,0.04,min,0.648,min,,,SU128_3,need,,,,,,,,,,,,
Route_Product_10,171,310_Dielectric,Dielectric,Dielectric_FE_112,Lot,uniform,50.226,2.51,min,,,,,,,,,,,,,,,,,,
Route_Product_10,172,311_Dry_Etch,Dry_Etch,DE_FE_59,Lot,uniform,69.408,3.47,min,,,,,,,,,,,,,,,,,,
Route_Product_10,173,313_Dry_Etch,Dry_Etch,DE_FE_62,Lot,uniform,63.12,3.16,min,,,,,,,,,,,,,,,,,,
Route_Product_10,174,314_Implant,Implant,Implant_128,Wafer,uniform,0.93,0.05,min,0.6975,min,,,SU128_2,need,,,,,,,,,,,,
Route_Product_10,175,315_Dielectric,Dielectric,Dielectric_FE_112,Lot,uniform,59.178,2.96,min,,,,,,,,,,,,,,,,,,
Route_Product_10,176,316_Wet_Etch,Wet_Etch,WE_FE_47,Wafer,uniform,1.164,0.06,min,0.873,min,,,,,,,,,,,,,,,,
Route_Product_10,177,317_TF_Met,TF_Met,TF_Met_FE_61,Lot,uniform,6.342,0.32,min,,,,,,,,,,,,,,,33.0,,,
Route_Product_10,178,318_Def_Met,Def_Met,DefMet_FE_10,Lot,uniform,14.616,0.73,min,,,,,,,,,,,,,,,52.0,,,
Route_Product_10,179,319_Diffusion,Diffusion,Diffusion_FE_101,Batch,uniform,499.44,24.97,min,,,100.0,125.0,,,,,,,,,,,,,,
Route_Product_10,180,321_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,1.176,0.06,min,0.882,min,,,,,,,,,,,,,,184.0,8.0,hr
